date,branch_id,branch_name,city,total_orders,total_customers,dine_in_orders,takeaway_orders,gross_revenue,discount_amount,net_revenue,food_cost,packaging_cost,labor_cost,overhead_cost,marketing_cost,total_cost,gross_profit,gross_margin_pct,avg_order_value,avg_prep_time_min,complaints_count,refunds_amount
2025-03-21,B005,Falcon QSR Faisalabad,Faisalabad,185,200,84,101,147725.0,6455.13,141269.87,112027.74,11762.0,170.05,126.54,0.0,125159.4,16110.47,0.114,763.62,16.02,4,1073.07
2025-03-22,B005,Falcon QSR Faisalabad,Faisalabad,234,261,108,126,191265.0,7943.13,183321.87,145052.89,14758.0,161.2,125.79,0.0,162327.12,20994.75,0.1145,783.43,18.42,6,2229.24
2025-03-23,B005,Falcon QSR Faisalabad,Faisalabad,217,220,96,121,202675.0,10338.88,192336.12,152707.43,15203.0,167.32,126.1,0.0,170134.32,22201.79,0.1154,886.34,12.33,4,1930.47
2025-03-24,B005,Falcon QSR Faisalabad,Faisalabad,184,200,84,100,169645.0,8188.97,161456.03,127887.21,12078.0,157.06,125.41,0.0,141400.13,20055.9,0.1242,877.48,10.68,2,1152.45
2025-03-25,B005,Falcon QSR Faisalabad,Faisalabad,195,207,82,113,163310.0,1633.1,161676.9,121140.6,13143.0,157.3,126.9,0.0,135191.02,26485.88,0.1638,829.11,11.61,4,623.22
2025-03-26,B005,Falcon QSR Faisalabad,Faisalabad,219,226,102,117,175060.0,9552.49,165507.51,128369.35,13555.0,147.73,121.43,0.0,143300.81,22206.69,0.1342,755.74,14.07,8,1107.3
2025-03-27,B005,Falcon QSR Faisalabad,Faisalabad,216,224,96,120,183005.0,15754.37,167250.63,136214.06,13860.0,150.83,123.61,0.0,150976.37,16274.26,0.0973,774.31,12.31,7,627.87
2025-03-28,B005,Falcon QSR Faisalabad,Faisalabad,226,234,100,126,195095.0,6822.73,188272.27,144868.07,14882.0,167.22,121.05,0.0,161484.32,26787.95,0.1423,833.06,12.64,4,1445.97
2025-03-29,B005,Falcon QSR Faisalabad,Faisalabad,247,262,108,139,206240.0,11682.87,194557.13,152921.16,16214.0,161.06,126.67,0.0,171207.66,23349.47,0.12,787.68,15.97,10,1784.77
2025-03-30,B005,Falcon QSR Faisalabad,Faisalabad,238,254,104,134,164570.0,5703.04,158866.96,124347.14,14559.0,165.22,119.12,0.0,139599.68,19267.28,0.1213,667.51,17.29,6,409.21
2025-03-31,B005,Falcon QSR Faisalabad,Faisalabad,179,188,65,114,143285.0,4607.38,138677.62,104914.44,12348.0,151.22,123.13,0.0,118764.81,19912.81,0.1436,774.74,12.75,3,1228.01
2025-04-01,B005,Falcon QSR Faisalabad,Faisalabad,185,197,79,106,149535.0,1933.14,147601.86,111760.43,12298.0,157.6,120.3,0.0,125584.23,22017.63,0.1492,797.85,11.27,5,1247.9
2025-04-02,B005,Falcon QSR Faisalabad,Faisalabad,170,171,55,115,179515.0,9294.8,170220.2,133523.97,13703.0,161.67,120.08,0.0,149215.43,21004.76,0.1234,1001.3,9.21,4,1706.71
2025-04-03,B005,Falcon QSR Faisalabad,Faisalabad,195,207,89,106,136880.0,4594.11,132285.89,103996.74,11632.0,145.9,124.77,0.0,116702.52,15583.37,0.1178,678.39,10.07,5,803.11
2025-04-04,B005,Falcon QSR Faisalabad,Faisalabad,179,181,78,101,165220.0,2814.17,162405.83,124334.2,12544.0,152.25,121.18,0.0,138359.83,24046.0,0.1481,907.3,10.32,4,1208.2
2025-04-05,B005,Falcon QSR Faisalabad,Faisalabad,214,224,83,131,158865.0,6762.12,152102.88,118258.36,13792.0,169.46,116.93,0.0,134434.89,17667.99,0.1162,710.76,11.75,4,2098.14
2025-04-06,B005,Falcon QSR Faisalabad,Faisalabad,239,252,100,139,241090.0,9726.12,231363.88,180751.88,17306.0,160.5,116.73,0.0,199747.55,31616.33,0.1367,968.05,13.57,5,1412.44
2025-04-07,B005,Falcon QSR Faisalabad,Faisalabad,195,203,88,107,157250.0,10144.53,147105.47,118669.36,12304.0,149.0,117.16,0.0,133216.12,13889.34,0.0944,754.39,13.15,3,1976.6
2025-04-08,B005,Falcon QSR Faisalabad,Faisalabad,205,216,93,112,172550.0,9643.23,162906.77,126553.8,13641.0,151.99,120.67,0.0,141316.79,21589.98,0.1325,794.67,14.81,4,849.34
2025-04-09,B005,Falcon QSR Faisalabad,Faisalabad,201,208,95,106,167340.0,7276.42,160063.58,121723.8,13090.0,155.87,123.68,0.0,136906.98,23156.6,0.1447,796.34,13.37,6,1813.62
2025-04-10,B005,Falcon QSR Faisalabad,Faisalabad,174,184,78,96,123015.0,5838.17,117176.83,89503.95,10183.0,158.05,124.79,0.0,101488.99,15687.84,0.1339,673.43,13.98,4,1519.2
2025-04-11,B005,Falcon QSR Faisalabad,Faisalabad,199,209,85,114,164555.0,6047.05,158507.95,120827.82,13116.0,167.97,123.4,0.0,135310.09,23197.85,0.1464,796.52,16.37,4,1074.9
2025-04-12,B005,Falcon QSR Faisalabad,Faisalabad,222,231,90,132,159175.0,4559.1,154615.9,119100.95,13869.0,160.25,122.64,0.0,134064.5,20551.4,0.1329,696.47,13.42,5,811.66
2025-04-13,B005,Falcon QSR Faisalabad,Faisalabad,195,210,95,100,156550.0,7463.79,149086.21,114107.31,12498.0,162.52,120.65,0.0,129001.07,20085.14,0.1347,764.54,15.12,3,2112.58
2025-04-14,B005,Falcon QSR Faisalabad,Faisalabad,119,129,48,71,87650.0,2952.23,84697.77,65611.33,7762.0,158.4,121.44,0.0,74129.02,10568.75,0.1248,711.75,13.51,2,475.84
2025-04-15,B005,Falcon QSR Faisalabad,Faisalabad,183,196,96,87,132325.0,2734.1,129590.9,99787.21,10603.0,158.81,120.23,0.0,111677.17,17913.73,0.1382,708.15,17.14,5,1007.92
2025-04-16,B005,Falcon QSR Faisalabad,Faisalabad,160,179,84,76,121910.0,6384.04,115525.96,89902.54,9277.0,160.09,121.13,0.0,100447.37,15078.58,0.1305,722.04,14.3,5,986.62
2025-04-17,B005,Falcon QSR Faisalabad,Faisalabad,130,134,54,76,105475.0,3655.07,101819.93,79587.96,8092.0,149.55,127.12,0.0,89596.36,12223.57,0.1201,783.23,12.27,2,1639.74
2025-04-18,B005,Falcon QSR Faisalabad,Faisalabad,136,142,55,81,111655.0,3653.12,108001.88,80917.71,9313.0,151.81,120.24,0.0,91390.9,16610.97,0.1538,794.13,13.03,2,888.14
2025-04-19,B005,Falcon QSR Faisalabad,Faisalabad,193,212,95,98,166935.0,3327.93,163607.07,126703.5,12402.0,151.13,120.42,0.0,140030.0,23577.08,0.1441,847.71,16.58,3,652.93
2025-04-20,B005,Falcon QSR Faisalabad,Faisalabad,187,195,87,100,131675.0,6102.74,125572.26,98310.8,11530.0,164.25,122.49,0.0,111311.91,14260.34,0.1136,671.51,12.21,3,1184.37
2025-04-21,B005,Falcon QSR Faisalabad,Faisalabad,146,157,73,73,119125.0,5731.38,113393.62,88358.53,8895.0,154.31,124.38,0.0,98490.93,14902.68,0.1314,776.67,16.79,2,958.7
2025-04-22,B005,Falcon QSR Faisalabad,Faisalabad,159,169,73,86,121025.0,5833.62,115191.38,93668.24,10063.0,152.67,123.02,0.0,104897.96,10293.43,0.0894,724.47,13.64,2,891.03
2025-04-23,B005,Falcon QSR Faisalabad,Faisalabad,144,150,56,88,122815.0,6078.18,116736.82,92454.16,10057.0,158.08,125.98,0.0,103639.35,13097.47,0.1122,810.67,14.48,3,844.13
2025-04-24,B005,Falcon QSR Faisalabad,Faisalabad,170,177,82,88,131765.0,4972.65,126792.35,97681.14,10451.0,151.02,118.74,0.0,110109.69,16682.66,0.1316,745.84,12.26,4,1707.8
2025-04-25,B005,Falcon QSR Faisalabad,Faisalabad,188,203,94,94,168345.0,6724.71,161620.29,129976.32,12399.0,152.27,116.99,0.0,143600.86,18019.44,0.1115,859.68,12.18,5,956.27
2025-04-26,B005,Falcon QSR Faisalabad,Faisalabad,175,184,87,88,142365.0,2745.34,139619.66,108215.12,10778.0,168.39,124.72,0.0,119781.81,19837.85,0.1421,797.83,13.97,4,495.59
2025-04-27,B005,Falcon QSR Faisalabad,Faisalabad,230,240,116,114,171900.0,4439.43,167460.57,127932.97,13749.0,156.67,126.89,0.0,143665.18,23795.39,0.1421,728.09,11.18,3,1699.65
2025-04-28,B005,Falcon QSR Faisalabad,Faisalabad,202,221,102,100,147480.0,4474.94,143005.06,108558.64,11991.0,157.02,118.6,0.0,121440.94,21564.12,0.1508,707.95,14.0,4,615.69
2025-04-29,B005,Falcon QSR Faisalabad,Faisalabad,168,182,76,92,140275.0,4939.08,135335.92,107152.46,10968.0,161.96,119.28,0.0,118881.78,16454.15,0.1216,805.57,15.33,3,480.07
2025-04-30,B005,Falcon QSR Faisalabad,Faisalabad,184,197,96,88,125910.0,7703.79,118206.21,94464.14,10384.0,152.66,118.66,0.0,105810.89,12395.32,0.1049,642.43,16.96,3,691.43
2025-05-01,B005,Falcon QSR Faisalabad,Faisalabad,179,188,78,101,141170.0,12050.77,129119.23,103932.11,11604.0,157.4,131.9,3833.97,121212.15,7907.08,0.0612,721.34,13.7,7,1552.78
2025-05-02,B005,Falcon QSR Faisalabad,Faisalabad,206,231,109,97,165750.0,10872.21,154877.79,120624.68,12025.0,152.75,138.53,3891.72,137117.11,17760.68,0.1147,751.83,9.73,6,284.43
2025-05-03,B005,Falcon QSR Faisalabad,Faisalabad,217,228,105,112,153315.0,13175.47,140139.53,112420.16,12898.0,153.43,137.51,4330.64,130695.74,9443.8,0.0674,645.8,11.47,4,756.01
2025-05-04,B005,Falcon QSR Faisalabad,Faisalabad,216,238,110,106,184855.0,9258.64,175596.36,136224.47,13869.0,160.25,128.45,4761.97,156681.1,18915.26,0.1077,812.95,12.59,3,1536.96
2025-05-05,B005,Falcon QSR Faisalabad,Faisalabad,155,168,74,81,122645.0,4759.54,117885.46,90902.23,10307.0,147.15,137.84,2933.66,105533.82,12351.64,0.1048,760.55,13.63,3,1105.93
2025-05-06,B005,Falcon QSR Faisalabad,Faisalabad,175,187,91,84,125315.0,3987.3,121327.7,93249.03,10372.0,153.84,137.58,3325.34,108939.16,12388.54,0.1021,693.3,15.69,2,1701.37
2025-05-07,B005,Falcon QSR Faisalabad,Faisalabad,151,158,75,76,130130.0,6391.36,123738.64,96446.48,9397.0,155.91,135.91,5228.28,112283.94,11454.7,0.0926,819.46,15.81,2,920.37
2025-05-08,B005,Falcon QSR Faisalabad,Faisalabad,175,184,92,83,138170.0,4948.59,133221.41,104746.43,10275.0,144.22,136.72,8476.45,125240.77,7980.64,0.0599,761.27,14.91,5,1461.94
2025-05-09,B005,Falcon QSR Faisalabad,Faisalabad,176,188,82,94,138210.0,6743.63,131466.37,103024.25,10772.0,169.42,138.22,3674.05,119139.54,12326.82,0.0938,746.97,12.89,3,1361.61
2025-05-10,B005,Falcon QSR Faisalabad,Faisalabad,188,202,86,102,136170.0,6535.56,129634.44,101983.73,11855.0,166.55,132.91,3190.97,118661.06,10973.37,0.0846,689.54,19.71,4,1331.9
2025-05-11,B005,Falcon QSR Faisalabad,Faisalabad,211,227,103,108,173455.0,13102.09,160352.91,128462.63,13343.0,163.89,130.43,6099.25,149056.95,11295.96,0.0704,759.97,14.35,5,857.74
2025-05-12,B005,Falcon QSR Faisalabad,Faisalabad,160,168,79,81,127250.0,4178.86,123071.14,93606.84,9998.0,148.06,137.07,3048.23,108117.65,14953.49,0.1215,769.19,9.64,3,1179.43
2025-05-13,B005,Falcon QSR Faisalabad,Faisalabad,160,170,84,76,135945.0,7741.39,128203.61,102903.74,9936.0,147.16,135.78,8131.41,121825.63,6377.98,0.0497,801.27,14.77,3,571.54
2025-05-14,B005,Falcon QSR Faisalabad,Faisalabad,178,186,91,87,138285.0,5741.57,132543.43,99648.22,11065.0,158.41,135.73,2732.09,115053.5,17489.93,0.132,744.63,16.49,4,1314.06
2025-05-15,B005,Falcon QSR Faisalabad,Faisalabad,150,161,70,80,108280.0,4774.78,103505.22,79762.01,8803.0,156.03,137.3,2657.64,92550.15,10955.07,0.1058,690.03,12.17,3,1034.17
2025-05-16,B005,Falcon QSR Faisalabad,Faisalabad,156,175,79,77,123720.0,8028.53,115691.47,90150.54,10043.0,157.33,132.9,4574.49,106217.73,9473.74,0.0819,741.61,15.86,2,1159.47
2025-05-17,B005,Falcon QSR Faisalabad,Faisalabad,227,253,120,107,171770.0,7619.3,164150.7,124226.79,13330.0,152.93,127.64,4010.69,143470.8,20679.9,0.126,723.13,12.84,2,1622.75
2025-05-18,B005,Falcon QSR Faisalabad,Faisalabad,218,241,104,114,163925.0,12252.86,151672.14,119322.73,12810.0,155.45,131.95,8221.9,141204.49,10467.66,0.069,695.74,12.82,5,562.46
2025-05-19,B005,Falcon QSR Faisalabad,Faisalabad,151,165,77,74,125530.0,5661.21,119868.79,93080.84,9490.0,142.68,133.94,6960.12,110677.7,9191.09,0.0767,793.83,15.31,2,870.12
2025-05-20,B005,Falcon QSR Faisalabad,Faisalabad,178,193,71,107,137975.0,7131.96,130843.04,101498.66,11751.0,149.52,133.6,7004.57,121328.56,9514.48,0.0727,735.07,12.41,4,791.21
2025-05-21,B005,Falcon QSR Faisalabad,Faisalabad,179,190,90,89,134575.0,4242.05,130332.95,100671.1,10413.0,147.55,130.81,5012.6,117942.23,12390.72,0.0951,728.12,11.02,4,1567.17
2025-05-22,B005,Falcon QSR Faisalabad,Faisalabad,174,183,85,89,137070.0,9890.67,127179.33,100168.74,10674.0,151.9,133.01,4813.17,116847.23,10332.1,0.0812,730.92,16.32,3,906.41
2025-05-23,B005,Falcon QSR Faisalabad,Faisalabad,184,195,89,95,146110.0,6042.26,140067.74,108703.47,11268.0,154.89,131.39,2814.87,124339.41,15728.33,0.1123,761.24,11.93,4,1266.79
2025-05-24,B005,Falcon QSR Faisalabad,Faisalabad,185,195,79,106,147615.0,10105.29,137509.71,108991.07,12374.0,153.05,137.49,4729.09,127570.04,9939.67,0.0723,743.3,15.15,3,1185.33
2025-05-25,B005,Falcon QSR Faisalabad,Faisalabad,264,283,133,131,181360.0,12562.33,168797.67,136051.6,15025.0,154.26,127.19,5317.72,157401.62,11396.06,0.0675,639.39,12.46,9,725.85
2025-05-26,B005,Falcon QSR Faisalabad,Faisalabad,193,216,91,102,160760.0,10601.33,150158.67,121676.35,12225.0,148.23,136.33,3082.44,138522.17,11636.5,0.0775,778.02,15.03,5,1253.83
2025-05-27,B005,Falcon QSR Faisalabad,Faisalabad,181,187,88,93,156720.0,8698.69,148021.31,116303.68,11987.0,151.71,133.12,6663.71,135883.72,12137.6,0.082,817.8,13.49,4,644.51
2025-05-28,B005,Falcon QSR Faisalabad,Faisalabad,168,182,65,103,132955.0,5409.74,127545.26,100269.09,11997.0,155.7,134.69,7763.75,121196.93,6348.33,0.0498,759.2,17.26,4,876.7
2025-05-29,B005,Falcon QSR Faisalabad,Faisalabad,192,214,94,98,139895.0,4401.23,135493.77,101820.22,11723.0,160.88,127.92,4858.04,119258.57,16235.2,0.1198,705.7,12.95,3,568.51
2025-05-30,B005,Falcon QSR Faisalabad,Faisalabad,206,219,106,100,159505.0,8386.36,151118.64,119665.27,12795.0,155.53,129.16,6250.96,140231.79,10886.85,0.072,733.59,16.01,5,1235.86
2025-05-31,B005,Falcon QSR Faisalabad,Faisalabad,221,244,112,109,175650.0,11464.23,164185.77,129049.47,13145.0,153.24,127.37,2846.96,146939.66,17246.11,0.105,742.92,15.54,3,1617.62
2025-06-01,B005,Falcon QSR Faisalabad,Faisalabad,241,262,126,115,220115.0,7751.1,212363.9,166295.38,15389.0,167.49,127.12,0.0,184428.01,27935.89,0.1315,881.18,18.23,7,2449.02
2025-06-02,B005,Falcon QSR Faisalabad,Faisalabad,167,181,84,83,127585.0,4148.26,123436.74,94743.5,9920.0,156.87,135.93,0.0,105784.97,17651.77,0.143,739.14,13.73,3,828.67
2025-06-03,B005,Falcon QSR Faisalabad,Faisalabad,170,174,84,86,123185.0,4740.83,118444.17,92047.58,10231.0,155.67,135.28,0.0,104178.15,14266.02,0.1204,696.73,15.71,5,1608.63
2025-06-04,B005,Falcon QSR Faisalabad,Faisalabad,178,188,89,89,155915.0,6374.14,149540.86,117025.59,11813.0,148.58,135.96,0.0,130785.98,18754.88,0.1254,840.12,13.0,4,1662.84
2025-06-05,B005,Falcon QSR Faisalabad,Faisalabad,176,190,89,87,142660.0,8950.21,133709.79,108211.92,10964.0,149.77,135.85,0.0,120628.23,13081.56,0.0978,759.71,17.63,3,1166.7
2025-06-06,B005,Falcon QSR Faisalabad,Faisalabad,162,176,83,79,127945.0,2330.02,125614.98,94430.2,10437.0,161.41,132.56,0.0,106309.31,19305.67,0.1537,775.4,15.63,2,1148.14
2025-06-07,B005,Falcon QSR Faisalabad,Faisalabad,227,242,109,118,185780.0,1857.8,183922.2,140219.93,14876.0,166.15,134.48,0.0,156395.3,27526.9,0.1497,810.23,12.93,4,998.74
2025-06-08,B005,Falcon QSR Faisalabad,Faisalabad,203,216,102,101,155820.0,1558.2,154261.8,115210.88,12187.0,153.25,136.38,0.0,129044.45,25217.35,0.1635,759.91,17.82,3,1356.95
2025-06-09,B005,Falcon QSR Faisalabad,Faisalabad,180,190,89,91,138485.0,6477.93,132007.07,102689.46,10584.0,152.75,131.94,0.0,114251.49,17755.59,0.1345,733.37,14.54,5,693.34
2025-06-10,B005,Falcon QSR Faisalabad,Faisalabad,191,212,97,94,163890.0,8404.37,155485.63,122895.69,12075.0,156.5,132.76,0.0,136326.94,19158.68,0.1232,814.06,11.11,5,1067.0
2025-06-11,B005,Falcon QSR Faisalabad,Faisalabad,190,197,94,96,141780.0,4821.55,136958.45,104506.94,11280.0,153.73,128.97,0.0,116725.01,20233.44,0.1477,720.83,13.24,5,655.37
2025-06-12,B005,Falcon QSR Faisalabad,Faisalabad,160,171,75,85,130635.0,7291.77,123343.23,97096.9,10274.0,156.72,133.85,0.0,107954.38,15388.85,0.1248,770.9,10.72,3,292.9
2025-06-13,B005,Falcon QSR Faisalabad,Faisalabad,153,165,77,76,111365.0,7396.04,103968.96,80568.19,8877.0,161.3,135.88,0.0,90557.11,13411.84,0.129,679.54,10.33,3,814.74
2025-06-14,B005,Falcon QSR Faisalabad,Faisalabad,201,217,91,110,147535.0,2959.12,144575.88,108099.54,13212.0,165.55,128.94,0.0,122770.32,21805.56,0.1508,719.28,14.24,4,1164.29
2025-06-15,B005,Falcon QSR Faisalabad,Faisalabad,192,198,101,91,151570.0,8564.9,143005.1,113504.37,11044.0,151.73,136.91,0.0,126213.19,16791.91,0.1174,744.82,14.29,4,1376.17
2025-06-16,B005,Falcon QSR Faisalabad,Faisalabad,215,234,109,106,160045.0,4474.88,155570.12,116896.82,12405.0,151.37,136.58,0.0,130660.06,24910.06,0.1601,723.58,10.35,4,1070.29
2025-06-17,B005,Falcon QSR Faisalabad,Faisalabad,182,188,85,97,141475.0,7216.5,134258.5,106837.9,11105.0,145.96,132.06,0.0,118714.97,15543.53,0.1158,737.68,15.89,4,494.05
2025-06-18,B005,Falcon QSR Faisalabad,Faisalabad,182,199,86,96,145300.0,6061.95,139238.05,108568.46,11894.0,143.73,132.02,0.0,122428.63,16809.43,0.1207,765.04,17.56,4,1690.42
2025-06-19,B005,Falcon QSR Faisalabad,Faisalabad,161,172,78,83,119995.0,7892.55,112102.45,90424.3,9351.0,147.26,138.45,0.0,100637.34,11465.11,0.1023,696.29,17.08,3,576.33
2025-06-20,B005,Falcon QSR Faisalabad,Faisalabad,157,166,78,79,107270.0,6734.33,100535.67,82216.36,9063.0,168.48,133.15,0.0,91580.99,8954.68,0.0891,640.35,13.93,2,0.0
2025-06-21,B005,Falcon QSR Faisalabad,Faisalabad,212,238,108,104,156890.0,8752.5,148137.5,117336.77,12312.0,155.89,132.2,0.0,131012.79,17124.72,0.1156,698.76,18.01,4,1075.93
2025-06-22,B005,Falcon QSR Faisalabad,Faisalabad,183,203,90,93,162450.0,7428.52,155021.48,120096.3,11114.0,159.9,138.34,0.0,132457.18,22564.3,0.1456,847.11,12.95,6,948.64
2025-06-23,B005,Falcon QSR Faisalabad,Faisalabad,197,212,95,102,155625.0,7230.61,148394.39,116602.73,11913.0,143.56,136.9,0.0,130527.67,17866.72,0.1204,753.27,9.43,6,1731.47
2025-06-24,B005,Falcon QSR Faisalabad,Faisalabad,149,156,71,78,139260.0,6672.92,132587.08,105281.01,9870.0,148.93,137.03,0.0,116544.99,16042.09,0.121,889.85,10.01,1,1108.02
2025-06-25,B005,Falcon QSR Faisalabad,Faisalabad,184,201,88,96,126820.0,2952.62,123867.38,93055.28,10907.0,156.45,135.42,0.0,104790.85,19076.52,0.154,673.19,10.46,7,536.72
2025-06-26,B005,Falcon QSR Faisalabad,Faisalabad,167,186,82,85,129005.0,3111.41,125893.59,96707.17,10046.0,157.76,128.78,0.0,107278.47,18615.12,0.1479,753.85,14.01,3,238.75
2025-06-27,B005,Falcon QSR Faisalabad,Faisalabad,167,183,72,95,129410.0,5536.8,123873.2,96358.67,10772.0,155.15,132.95,0.0,108893.0,14980.21,0.1209,741.76,14.0,2,1474.23
2025-06-28,B005,Falcon QSR Faisalabad,Faisalabad,229,248,115,114,190885.0,9327.83,181557.17,143761.5,14543.0,164.35,129.06,0.0,159839.72,21717.45,0.1196,792.83,13.63,4,1241.8
2025-06-29,B005,Falcon QSR Faisalabad,Faisalabad,226,247,113,113,164250.0,4700.33,159549.67,120021.93,13651.0,168.04,128.23,0.0,135081.81,24467.85,0.1534,705.97,15.07,5,1112.61
2025-06-30,B005,Falcon QSR Faisalabad,Faisalabad,164,182,79,85,124675.0,4435.04,120239.96,92161.13,10102.0,161.75,137.38,0.0,104040.22,16199.74,0.1347,733.17,13.9,3,1477.97
2025-07-01,B005,Falcon QSR Faisalabad,Faisalabad,182,195,90,92,133410.0,3649.17,129760.83,100164.9,10756.0,147.98,132.0,0.0,112561.26,17199.57,0.1325,712.97,12.93,3,1360.37
2025-07-02,B005,Falcon QSR Faisalabad,Faisalabad,197,214,99,98,138695.0,3677.94,135017.06,102612.56,12034.0,154.28,134.2,0.0,116097.2,18919.86,0.1401,685.37,10.91,7,1162.16
2025-07-03,B005,Falcon QSR Faisalabad,Faisalabad,186,203,98,88,163905.0,8959.76,154945.24,122737.48,11551.0,151.88,137.59,0.0,136044.68,18900.56,0.122,833.04,13.07,3,1466.72
2025-07-04,B005,Falcon QSR Faisalabad,Faisalabad,205,219,97,108,147820.0,7992.79,139827.21,110086.32,12501.0,160.07,127.93,0.0,123848.05,15979.15,0.1143,682.08,17.02,5,972.73
2025-07-05,B005,Falcon QSR Faisalabad,Faisalabad,217,236,104,113,170870.0,6118.21,164751.79,126803.93,12815.0,169.25,132.86,0.0,140834.97,23916.82,0.1452,759.22,12.57,2,913.93
2025-07-06,B005,Falcon QSR Faisalabad,Faisalabad,239,257,115,124,176800.0,10738.85,166061.15,130707.79,14972.0,168.06,130.3,0.0,146902.83,19158.32,0.1154,694.82,13.43,4,924.68
2025-07-07,B005,Falcon QSR Faisalabad,Faisalabad,184,204,91,93,125830.0,5885.13,119944.87,94834.27,10263.0,159.14,137.11,0.0,106507.93,13436.94,0.112,651.87,13.4,6,1114.4
2025-07-08,B005,Falcon QSR Faisalabad,Faisalabad,143,156,59,84,116795.0,4182.11,112612.89,86952.92,10173.0,153.01,136.06,0.0,98409.68,14203.21,0.1261,787.5,17.42,3,994.68
2025-07-09,B005,Falcon QSR Faisalabad,Faisalabad,172,181,90,82,142580.0,7386.35,135193.65,104710.39,10910.0,155.79,128.85,0.0,116751.86,18441.79,0.1364,786.01,13.5,4,846.83
2025-07-10,B005,Falcon QSR Faisalabad,Faisalabad,195,205,84,111,138405.0,5965.95,132439.05,102448.41,12442.0,150.1,131.05,0.0,115553.23,16885.82,0.1275,679.17,12.42,5,381.67
2025-07-11,B005,Falcon QSR Faisalabad,Faisalabad,194,212,95,99,134660.0,8217.2,126442.8,97572.26,11561.0,166.39,132.26,0.0,110074.3,16368.5,0.1295,651.77,15.87,4,642.39
2025-07-12,B005,Falcon QSR Faisalabad,Faisalabad,208,224,106,102,172665.0,7520.47,165144.53,129065.29,12613.0,161.69,129.91,0.0,143494.68,21649.85,0.1311,793.96,12.67,4,1524.78
2025-07-13,B005,Falcon QSR Faisalabad,Faisalabad,218,237,113,105,166905.0,4378.95,162526.05,126950.96,12897.0,152.75,132.46,0.0,141897.08,20628.97,0.1269,745.53,14.17,5,1763.91
2025-07-14,B005,Falcon QSR Faisalabad,Faisalabad,183,204,96,87,133375.0,4799.23,128575.77,98612.29,10298.0,143.4,131.52,0.0,110252.62,18323.15,0.1425,702.6,13.76,2,1067.41
2025-07-15,B005,Falcon QSR Faisalabad,Faisalabad,194,212,95,99,149790.0,4668.28,145121.72,112255.16,12215.0,148.85,131.86,0.0,125219.14,19902.58,0.1371,748.05,14.29,5,468.26
2025-07-16,B005,Falcon QSR Faisalabad,Faisalabad,199,208,99,100,142755.0,6382.92,136372.08,105638.36,11757.0,145.67,127.68,0.0,118779.65,17592.43,0.129,685.29,16.17,4,1110.95
2025-07-17,B005,Falcon QSR Faisalabad,Faisalabad,158,163,64,94,116770.0,5740.4,111029.6,89367.71,10617.0,144.93,132.32,0.0,101465.02,9564.58,0.0861,702.72,13.51,3,1203.06
2025-07-18,B005,Falcon QSR Faisalabad,Faisalabad,178,182,90,88,139910.0,3873.99,136036.01,103312.35,10977.0,163.51,130.49,0.0,115822.02,20213.99,0.1486,764.25,13.3,3,1238.66
2025-07-19,B005,Falcon QSR Faisalabad,Faisalabad,203,228,104,99,143250.0,6040.42,137209.58,105288.1,11379.0,159.73,131.71,0.0,118212.74,18996.84,0.1385,675.91,13.19,5,1254.2
2025-07-20,B005,Falcon QSR Faisalabad,Faisalabad,216,225,108,108,159685.0,6937.44,152747.56,113296.85,13189.0,153.86,133.42,0.0,127434.16,25313.41,0.1657,707.16,13.9,4,661.03
2025-07-21,B005,Falcon QSR Faisalabad,Faisalabad,176,193,87,89,125035.0,3487.08,121547.92,94179.82,10340.0,158.09,136.82,0.0,106092.11,15455.82,0.1272,690.61,13.74,3,1277.39
2025-07-22,B005,Falcon QSR Faisalabad,Faisalabad,161,172,87,74,109165.0,6814.37,102350.63,80482.13,8774.0,156.03,133.25,0.0,90599.05,11751.58,0.1148,635.72,14.34,2,1053.64
2025-07-23,B005,Falcon QSR Faisalabad,Faisalabad,180,194,75,105,136715.0,6526.7,130188.3,100756.61,12687.0,146.02,129.6,0.0,114826.77,15361.52,0.118,723.27,14.4,3,1107.55
2025-07-24,B005,Falcon QSR Faisalabad,Faisalabad,152,162,61,91,97845.0,5546.96,92298.04,73322.76,8936.0,150.09,128.6,0.0,83250.41,9047.63,0.098,607.22,10.9,4,712.95
2025-07-25,B005,Falcon QSR Faisalabad,Faisalabad,194,212,94,100,153020.0,7816.59,145203.41,113055.23,11815.0,171.56,127.57,0.0,125666.14,19537.27,0.1346,748.47,11.76,3,496.78
2025-07-26,B005,Falcon QSR Faisalabad,Faisalabad,192,201,96,96,136400.0,4406.78,131993.22,99606.97,11117.0,157.09,131.92,0.0,111946.62,20046.6,0.1519,687.46,10.85,2,933.64
2025-07-27,B005,Falcon QSR Faisalabad,Faisalabad,233,262,119,114,200910.0,11709.12,189200.88,149409.81,15123.0,162.57,135.81,0.0,165701.84,23499.03,0.1242,812.02,16.97,4,870.65
